year,country,institution,uni_rank,uni_score,score_gap_parent,entered_top100_parent,top_uni_parent
2026,Italy,University of Turin,408,36.9,0.6,1,Politecnico di Milano
2026,Italy,UniversitÃ Â  Cattolica del Sacro Cuore,409,36.8,0.6,1,Politecnico di Milano
2026,Italy,UniversitÃ Â  degli Studi di Pavia,423,36.1,0.6,1,Politecnico di Milano
2026,Italy,UniversitÃ  Vita-Salute San Raffaele,461,33.9,0.6,1,Politecnico di Milano
2026,Italy,University of Trento,485,32.9,0.6,1,Politecnico di Milano
2026,Italy,University of Genoa,530,30.8,0.6,1,Politecnico di Milano
2026,Italy,University of Milano-Bicocca,542,30.3,0.6,1,Politecnico di Milano
2026,Italy,University of Siena,607,28.0,0.6,1,Politecnico di Milano
2026,Italy,Libera Universita' di Bolzano,643,26.9,0.6,1,Politecnico di Milano
2026,Italy,University of Brescia,650,26.7,0.6,1,Politecnico di Milano
2026,Italy,Ca' Foscari University of Venice,660,26.5,0.6,1,Politecnico di Milano
2026,Denmark,Technical University of Denmark,107,67.5,-0.1,0,University of Copenhagen
2026,Denmark,Aarhus University,131,64.3,-0.1,0,University of Copenhagen
2026,Denmark,University of Southern Denmark,303,45.1,-0.1,0,University of Copenhagen
2026,Denmark,Aalborg University,306,44.9,-0.1,0,University of Copenhagen
2026,Russian Federation,Bauman Moscow State Technical University,320,43.5,-0.9,0,Lomonosov Moscow State University
2026,Russian Federation,RUDN University,367,40.5,-0.9,0,Lomonosov Moscow State University
2026,Russian Federation,Saint Petersburg State University,375,39.9,-0.9,0,Lomonosov Moscow State University
2026,Russian Federation,"National Research University Higher School of Economics (HSE, Moscow)",440,34.9,-0.9,0,Lomonosov Moscow State University
2026,Russian Federation,Kazan Federal University,450,34.3,-0.9,0,Lomonosov Moscow State University
2026,Russian Federation,Novosibirsk State University,461,33.9,-0.9,0,Lomonosov Moscow State University
2026,Russian Federation,Moscow Institute of Physics and Technology State University,477,33.4,-0.9,0,Lomonosov Moscow State University
2026,Russian Federation,Tomsk State University,499,32.2,-0.9,0,Lomonosov Moscow State University
2026,Russian Federation,Ural Federal University,519,31.3,-0.9,0,Lomonosov Moscow State University
2026,Russian Federation,National Research Nuclear University MEPhI (Moscow Engineering Physics Institute),591,28.5,-0.9,0,Lomonosov Moscow State University
2026,Russian Federation,Peter the Great St.Petersburg Polytechnic University,609,27.9,-0.9,0,Lomonosov Moscow State University
2026,Russian Federation,MGIMO University,650,26.7,-0.9,0,Lomonosov Moscow State University
2026,Russian Federation,Tomsk Polytechnic University,688,25.6,-0.9,0,Lomonosov Moscow State University
2026,Brazil,Universidade Estadual de Campinas (Unicamp),233,52.1,-1.2,0,Universidade de SÃ£o Paulo (USP)
2026,Brazil,Universidade Federal do Rio de Janeiro,317,43.9,-1.2,0,Universidade de SÃ£o Paulo (USP)
2026,Brazil,"Universidade Estadual Paulista ""JÃºlio de Mesquita Filho"" (UNESP)",450,34.3,-1.2,0,Universidade de SÃ£o Paulo (USP)
2026,Brazil,Pontificia Universidade CatÃ³lica do Rio de Janeiro (PUC - Rio),571,29.2,-1.2,0,Universidade de SÃ£o Paulo (USP)
2026,Brazil,Universidade Federal de Minas Gerais,595,28.4,-1.2,0,Universidade de SÃ£o Paulo (USP)
2026,Brazil,Universidade Federal do Rio Grande Do Sul,691,25.4,-1.2,0,Universidade de SÃ£o Paulo (USP)
2026,Qatar,Hamad Bin Khalifa University,244,50.9,-2.0,0,Qatar University
2026,Finland,University of Helsinki,116,66.1,-2.2,0,Aalto University
2026,Finland,University of Oulu,342,42.0,-2.2,0,Aalto University
2026,Finland,University of Turku,366,40.6,-2.2,0,Aalto University
2026,Finland,Lappeenranta-Lahti University of Technology LUT,397,37.7,-2.2,0,Aalto University
2026,Finland,Tampere University,423,36.1,-2.2,0,Aalto University
2026,Finland,University of JyvÃ¤skylÃ¤,498,32.3,-2.2,0,Aalto University
2026,Finland,University of Eastern Finland,604,28.2,-2.2,0,Aalto University
2026,Finland,Abo Akademi University,643,26.9,-2.2,0,Aalto University
2026,Chile,Universidad de Chile,173,59.1,-2.4,0,Pontificia Universidad CatÃ³lica de Chile
2026,Chile,Universidad de Santiago de Chile - USACH,490,32.7,-2.4,0,Pontificia Universidad CatÃ³lica de Chile
2026,Chile,Universidad Adolfo IbÃ¡Ã±ez,578,29.0,-2.4,0,Pontificia Universidad CatÃ³lica de Chile
2026,Chile,Universidad de ConcepciÃ³n,613,27.8,-2.4,0,Pontificia Universidad CatÃ³lica de Chile
2026,Norway,Norwegian University of Science And Technology,267,48.9,-2.8,0,University of Oslo
2026,Norway,University of Bergen,287,46.8,-2.8,0,University of Oslo
2026,Norway,"University of Tromso, The Arctic University of Norway",648,26.8,-2.8,0,University of Oslo
2026,India,Indian Institute of Technology Bombay (IITB),129,64.8,-3.0,0,Indian Institute of Technology Delhi (IITD)
2026,India,Indian Institute of Technology Madras (IITM),180,58.4,-3.0,0,Indian Institute of Technology Delhi (IITD)
2026,India,Indian Institute of Technology Kharagpur (IITKGP),215,54.5,-3.0,0,Indian Institute of Technology Delhi (IITD)
2026,India,Indian Institute of Science (IISc) Bangalore,219,54.2,-3.0,0,Indian Institute of Technology Delhi (IITD)
2026,India,Indian Institute of Technology Kanpur (IITK),222,53.7,-3.0,0,Indian Institute of Technology Delhi (IITD)
2026,India,University of Delhi,328,42.6,-3.0,0,Indian Institute of Technology Delhi (IITD)
2026,India,Indian Institute of Technology Guwahati (IITG),334,42.3,-3.0,0,Indian Institute of Technology Delhi (IITD)
2026,India,Indian Institute of Technology Roorkee (IITR),339,42.2,-3.0,0,Indian Institute of Technology Delhi (IITD)
2026,India,Anna University,465,33.8,-3.0,0,Indian Institute of Technology Delhi (IITD)
2026,India,Shoolini University of Biotechnology and Management Sciences,503,32.1,-3.0,0,Indian Institute of Technology Delhi (IITD)
2026,India,Indian Institute of Technology Indore,556,29.6,-3.0,0,Indian Institute of Technology Delhi (IITD)
2026,India,Jawaharlal Nehru University,558,29.5,-3.0,0,Indian Institute of Technology Delhi (IITD)
2026,India,Indian Institute of Technology BHU Varanasi (IIT BHU Varanasi),566,29.3,-3.0,0,Indian Institute of Technology Delhi (IITD)
2026,India,Savitribai Phule Pune University,566,29.3,-3.0,0,Indian Institute of Technology Delhi (IITD)
2026,India,Chandigarh University,575,29.1,-3.0,0,Indian Institute of Technology Delhi (IITD)
2026,India,Indian Institute of Technology Hyderabad (IITH),664,26.4,-3.0,0,Indian Institute of Technology Delhi (IITD)
2026,India,University of Mumbai,664,26.4,-3.0,0,Indian Institute of Technology Delhi (IITD)
2026,India,Birla Institute of Technology and Science,668,26.3,-3.0,0,Indian Institute of Technology Delhi (IITD)
2026,India,Jadavpur University,676,26.1,-3.0,0,Indian Institute of Technology Delhi (IITD)
2026,India,"Vellore Institute of Technology (VIT), Vellore, India",691,25.4,-3.0,0,Indian Institute of Technology Delhi (IITD)
2026,India,Symbiosis International (Deemed University),696,25.2,-3.0,0,Indian Institute of Technology Delhi (IITD)
2026,Mexico,TecnolÃ³gico de Monterrey (ITESM),187,57.1,-4.5,0,Universidad Nacional AutÃ³noma de MÃ©xico (UNAM)
2026,South Africa,University of The Witwatersrand,291,46.4,-6.2,0,University of Cape Town
2026,South Africa,Stellenbosch University,302,45.2,-6.2,0,University of Cape Town
2026,South Africa,University of Johannesburg,308,44.7,-6.2,0,University of Cape Town
2026,South Africa,University of Pretoria,362,40.9,-6.2,0,University of Cape Town
2026,South Africa,University of Kwazulu-Natal,558,29.5,-6.2,0,University of Cape Town
2026,Austria,Vienna University of Technology,197,55.8,-6.6,0,University of Vienna
2026,Austria,UniversitÃ¤t Innsbruck,350,41.5,-6.6,0,University of Vienna
2026,Austria,Graz University of Technology,427,36.0,-6.6,0,University of Vienna
2026,Austria,Johannes Kepler University Linz,473,33.5,-6.6,0,University of Vienna
2026,Austria,Paris Lodron University of Salzburg,650,26.7,-6.6,0,University of Vienna
2026,Austria,Karl-Franzens-UniversitÃ¤t Graz,668,26.3,-6.6,0,University of Vienna
2026,Austria,University of Klagenfurt,697,25.1,-6.6,0,University of Vienna
2026,Spain,Universitat AutÃ³noma de Barcelona,172,59.2,-7.5,0,University of Barcelona
2026,Spain,University Complutense Madrid,187,57.1,-7.5,0,University of Barcelona
2026,Spain,Universidad AutÃ³noma de Madrid,206,55.0,-7.5,0,University of Barcelona
2026,Spain,University of Navarra,262,49.3,-7.5,0,University of Barcelona
2026,Spain,Universitat Pompeu Fabra,265,49.0,-7.5,0,University of Barcelona
2026,Spain,Universidad Carlos III de Madrid,301,45.4,-7.5,0,University of Barcelona
2026,Spain,Universidad PolitÃ©cnica de Madrid,334,42.3,-7.5,0,University of Barcelona
2026,Spain,Universitat PolitÃ¨cnica de Catalunya,392,38.2,-7.5,0,University of Barcelona
2026,Spain,University of Granada,401,37.4,-7.5,0,University of Barcelona
2026,Spain,Universitat Politecnica de Valencia,422,36.2,-7.5,0,University of Barcelona
2026,Spain,Universitat de Valencia,430,35.7,-7.5,0,University of Barcelona
2026,Spain,Universitat Ramon Llull,436,35.2,-7.5,0,University of Barcelona
2026,Spain,IE University,438,35.1,-7.5,0,University of Barcelona
2026,Spain,Universidad de Sevilla,469,33.7,-7.5,0,University of Barcelona
2026,Spain,University of Salamanca,526,30.9,-7.5,0,University of Barcelona
2026,Spain,Universidad Pontificia Comillas,581,28.9,-7.5,0,University of Barcelona
2026,Spain,Universidad del Pais Vasco,624,27.5,-7.5,0,University of Barcelona
2026,Spain,Universidade de Santiago de Compostela,628,27.4,-7.5,0,University of Barcelona
2026,Spain,Universidad de Zaragoza,638,27.1,-7.5,0,University of Barcelona
2026,Spain,Universidad de AlcalÃ¡,697,25.1,-7.5,0,University of Barcelona
2026,Kazakhstan,L.N. Gumilyov Eurasian National University,317,43.9,-8.7,0,Al-Farabi Kazakh National University
2026,Kazakhstan,Satbayev University (previously Kazakh Technical University named after K.I. Satpaev),331,42.5,-8.7,0,Al-Farabi Kazakh National University
2026,Kazakhstan,Kazakh National Pedagogical University Abai,628,27.4,-8.7,0,Al-Farabi Kazakh National University
2026,Kazakhstan,Kazakh National Agrarian University,697,25.1,-8.7,0,Al-Farabi Kazakh National University
2026,United Arab Emirates,United Arab Emirates University,229,53.0,-9.7,0,Khalifa University of Science and Technology
2026,United Arab Emirates,American University of Sharjah (AUS),272,48.2,-9.7,0,Khalifa University of Science and Technology
2026,United Arab Emirates,University of Sharjah,328,42.6,-9.7,0,Khalifa University of Science and Technology
2026,United Arab Emirates,Abu Dhabi University,391,38.3,-9.7,0,Khalifa University of Science and Technology
2026,United Arab Emirates,Ajman University,440,34.9,-9.7,0,Khalifa University of Science and Technology
2026,United Arab Emirates,Al Ain University,558,29.5,-9.7,0,Khalifa University of Science and Technology
2026,United Arab Emirates,American University of Ras Al Khaimah ( AURAK ),591,28.5,-9.7,0,Khalifa University of Science and Technology
2026,United Arab Emirates,Zayed University,595,28.4,-9.7,0,Khalifa University of Science and Technology
2026,United Arab Emirates,Canadian University of Dubai,604,28.2,-9.7,0,Khalifa University of Science and Technology
2026,United Arab Emirates,American University in Dubai,678,26.0,-9.7,0,Khalifa University of Science and Technology
2026,Indonesia,Universitas Gadjah Mada,224,53.5,-11.5,0,UNIVERSITAS INDONESIA
2026,Indonesia,Bandung Institute of Technology (ITB),255,49.9,-11.5,0,UNIVERSITAS INDONESIA
2026,Indonesia,Universitas Airlangga,287,46.8,-11.5,0,UNIVERSITAS INDONESIA
2026,Indonesia,IPB University (aka Bogor Agricultural University),399,37.6,-11.5,0,UNIVERSITAS INDONESIA
2026,Indonesia,Institut Teknologi Sepuluh Nopember (ITS),509,31.9,-11.5,0,UNIVERSITAS INDONESIA
2026,Indonesia,Universitas Padjadjaran (UNPAD),515,31.5,-11.5,0,UNIVERSITAS INDONESIA
2026,Indonesia,Diponegoro University,624,27.5,-11.5,0,UNIVERSITAS INDONESIA
2026,Indonesia,University of Brawijaya,680,25.9,-11.5,0,UNIVERSITAS INDONESIA
2026,Colombia,Universidad Nacional de Colombia,259,49.5,-13.9,0,Universidad de Los Andes Colombia
2026,Colombia,Pontificia Universidad Javeriana,371,40.3,-13.9,0,Universidad de Los Andes Colombia
2026,Thailand,Mahidol University,358,41.1,-14.6,0,Chulalongkorn University
2026,Thailand,Chiang Mai University,526,30.9,-14.6,0,Chulalongkorn University
2026,Thailand,Thammasat University,551,29.9,-14.6,0,Chulalongkorn University
2026,Israel,Hebrew University of Jerusalem,240,51.3,-14.9,0,Tel Aviv University
2026,Israel,Technion - Israel Institute of Technology,350,41.5,-14.9,0,Tel Aviv University
2026,Israel,Ben Gurion University of The Negev,469,33.7,-14.9,0,Tel Aviv University
2026,Israel,Bar-Ilan University,660,26.5,-14.9,0,Tel Aviv University
2026,Israel,University of Haifa,678,26.0,-14.9,0,Tel Aviv University
2026,Portugal,University of Porto,237,51.6,-15.6,0,University of Lisbon
2026,Portugal,Universidade Nova de Lisboa,327,42.8,-15.6,0,University of Lisbon
2026,Portugal,University of Coimbra,347,41.6,-15.6,0,University of Lisbon
2026,Portugal,University of Aveiro,419,36.4,-15.6,0,University of Lisbon
2026,Portugal,University of Minho,566,29.3,-15.6,0,University of Lisbon
2026,Lebanon,Lebanese University,515,31.5,-16.9,0,American University of Beirut (AUB)
2026,Lebanon,Lebanese American University,535,30.6,-16.9,0,American University of Beirut (AUB)
2026,Lebanon,Saint Joseph University of Beirut (USJ),618,27.7,-16.9,0,American University of Beirut (AUB)
2026,Lebanon,Beirut Arab University,676,26.1,-16.9,0,American University of Beirut (AUB)
2026,Czechia,Czech Technical University In Prague,416,36.5,-19.5,0,Charles University
2026,Czechia,Masaryk University,430,35.7,-19.5,0,Charles University
2026,Czechia,Brno University of Technology,575,29.1,-19.5,0,Charles University
2026,Czechia,"University of Chemistry and Technology, Prague",638,27.1,-19.5,0,Charles University
2026,Czechia,PalackÃ½ University in Olomouc,668,26.3,-19.5,0,Charles University
2026,TÃ¼rkiye,Istanbul Technical University,298,45.8,-20.0,0,Middle East Technical University
2026,TÃ¼rkiye,Koc University,323,43.1,-20.0,0,Middle East Technical University
2026,TÃ¼rkiye,Bogazici University,371,40.3,-20.0,0,Middle East Technical University
2026,TÃ¼rkiye,Sabanci University,404,37.2,-20.0,0,Middle East Technical University
2026,TÃ¼rkiye,Bilkent University,415,36.6,-20.0,0,Middle East Technical University
2026,TÃ¼rkiye,Hacettepe University,571,29.2,-20.0,0,Middle East Technical University
2026,TÃ¼rkiye,Istanbul University,628,27.4,-20.0,0,Middle East Technical University
2026,TÃ¼rkiye,Ankara Ãniversitesi,697,25.1,-20.0,0,Middle East Technical University
2026,Poland,Jagiellonian University,303,45.1,-20.2,0,University of Warsaw
2026,Poland,Warsaw University of Technology,487,32.8,-20.2,0,University of Warsaw
2026,"Macao SAR, China",Macau University of Science and Technology,440,34.9,-21.5,0,University of Macau
2026,Iran (Islamic Republic of),Sharif University of Technology,375,39.9,-25.2,0,University of Tehran
2026,Iran (Islamic Republic of),Amirkabir University of Technology,456,34.1,-25.2,0,University of Tehran
2026,Iran (Islamic Republic of),Iran University of Science and Technology,496,32.4,-25.2,0,University of Tehran
2026,Iran (Islamic Republic of),Isfahan University of Technology,571,29.2,-25.2,0,University of Tehran
2026,Iran (Islamic Republic of),University of Tabriz,578,29.0,-25.2,0,University of Tehran
2026,Jordan,Jordan University of Science & Technology,461,33.9,-25.5,0,University of Jordan
2026,Egypt,The American University in Cairo,381,39.4,-26.9,0,Cairo University
